,EthnicGroup,ParentEduc,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
312,3,5,1,1,1,1,2.0,1,1,78,72,67,0.0,1.0,0.0,1.0
313,2,2,1,1,2,1,4.0,0,0,72,80,75,1.0,0.0,0.0,1.0
314,1,4,1,1,2,0,2.0,1,0,62,61,57,0.0,1.0,0.0,1.0
315,2,1,0,1,1,1,0.0,2,1,76,93,95,1.0,0.0,0.0,1.0
316,4,0,1,0,1,1,2.0,0,2,92,76,79,0.0,1.0,0.0,1.0
317,1,1,1,1,2,1,0.0,0,0,52,65,69,1.0,0.0,0.0,1.0
318,2,5,0,1,2,0,1.0,1,1,61,76,78,1.0,0.0,0.0,1.0
319,2,0,1,1,1,0,1.0,0,1,45,57,57,1.0,0.0,0.0,1.0
320,2,5,1,1,0,1,2.0,2,1,55,68,66,1.0,0.0,0.0,1.0
321,1,1,1,2,1,0,3.0,1,2,64,74,73,1.0,0.0,0.0,1.0
322,0,4,1,1,2,0,2.0,0,0,63,61,61,0.0,1.0,0.0,1.0
323,2,5,0,1,2,1,1.0,0,1,40,65,67,1.0,0.0,1.0,0.0
324,3,5,1,0,2,0,1.0,0,1,77,88,87,1.0,0.0,0.0,1.0
325,1,2,1,1,0,1,1.0,1,0,56,61,57,1.0,0.0,0.0,1.0
326,1,6,0,2,1,1,3.0,0,0,87,85,79,0.0,1.0,0.0,1.0
327,2,5,1,2,1,0,2.0,0,0,53,58,59,1.0,0.0,0.0,1.0
328,3,6,1,2,2,0,3.0,1,1,26,33,31,1.0,0.0,1.0,0.0
329,2,5,1,0,1,1,1.0,1,0,60,60,59,0.0,1.0,0.0,1.0
330,0,1,0,1,1,0,2.0,0,2,51,59,62,0.0,1.0,1.0,0.0
331,2,2,0,1,2,1,2.0,2,0,69,58,53,0.0,1.0,0.0,1.0
332,0,6,1,2,2,1,2.0,0,0,44,64,58,1.0,0.0,1.0,0.0
333,3,6,1,2,1,1,5.0,1,0,71,83,84,1.0,0.0,0.0,1.0
334,4,5,1,1,1,1,3.0,0,0,86,78,72,0.0,1.0,0.0,1.0
335,2,5,0,2,2,0,4.0,1,0,45,73,70,1.0,0.0,1.0,0.0
336,3,6,1,2,2,1,0.0,0,2,76,75,73,0.0,1.0,0.0,1.0
337,3,5,0,1,2,1,1.0,0,2,84,98,97,1.0,0.0,0.0,1.0
338,3,1,1,1,2,1,0.0,2,2,60,71,74,1.0,0.0,0.0,1.0
339,3,6,1,2,2,1,2.0,1,2,82,91,83,1.0,0.0,0.0,1.0
340,3,3,0,2,2,1,2.0,0,0,85,95,100,1.0,0.0,1.0,0.0
341,0,6,1,2,2,0,1.0,0,2,73,84,78,1.0,0.0,0.0,1.0
342,0,1,1,1,1,1,1.0,0,0,67,64,63,0.0,1.0,0.0,1.0
343,1,0,1,2,2,1,1.0,1,0,80,86,83,1.0,0.0,0.0,1.0
344,2,0,0,0,2,1,0.0,0,1,84,98,93,0.0,1.0,0.0,1.0
345,2,3,1,1,2,0,2.0,2,0,79,82,73,0.0,1.0,1.0,0.0
346,4,6,1,0,1,1,3.0,0,2,40,50,47,1.0,0.0,1.0,0.0
347,0,6,1,0,0,0,5.0,0,0,35,41,40,1.0,0.0,1.0,0.0
348,4,5,1,0,1,1,2.0,0,0,69,77,76,1.0,0.0,0.0,1.0
349,4,1,1,2,2,1,0.0,1,1,62,71,68,1.0,0.0,0.0,1.0
350,2,4,1,3,1,1,4.0,1,0,58,79,68,1.0,0.0,1.0,0.0
351,3,2,1,2,2,1,3.0,0,0,62,64,64,1.0,0.0,0.0,1.0
352,3,3,1,1,2,0,1.0,1,1,71,70,75,0.0,1.0,0.0,1.0
353,4,6,0,2,1,1,0.0,0,0,75,68,60,0.0,1.0,1.0,0.0
354,3,5,1,2,2,0,3.0,0,1,74,66,75,1.0,0.0,0.0,1.0
355,4,5,1,1,2,1,3.0,1,2,78,68,68,0.0,1.0,0.0,1.0
356,2,0,0,0,1,1,4.0,0,2,60,55,58,0.0,1.0,0.0,1.0
357,2,6,0,2,2,0,2.0,1,0,65,74,77,1.0,0.0,0.0,1.0
358,1,2,1,1,0,0,5.0,1,0,48,65,61,1.0,0.0,1.0,0.0
359,1,6,1,2,1,1,0.0,1,1,73,62,57,0.0,1.0,0.0,1.0
360,3,6,1,2,0,0,4.0,0,1,56,57,51,0.0,1.0,0.0,1.0
361,2,6,0,1,1,1,3.0,0,0,60,54,68,1.0,0.0,0.0,1.0
362,0,5,1,1,2,0,1.0,1,0,53,43,43,0.0,1.0,0.0,1.0
363,0,5,1,1,1,0,2.0,1,2,51,66,57,1.0,0.0,1.0,0.0
364,3,2,0,2,2,1,4.0,0,0,88,99,100,1.0,0.0,0.0,1.0
365,2,2,1,2,1,1,0.0,1,0,55,59,63,1.0,0.0,0.0,1.0
366,2,6,1,1,1,1,2.0,2,1,62,72,68,1.0,0.0,0.0,1.0
367,1,0,0,1,1,0,3.0,1,2,68,66,65,0.0,1.0,0.0,1.0
368,1,0,1,1,1,1,3.0,1,0,84,81,78,1.0,0.0,0.0,1.0
369,3,2,0,0,2,0,2.0,1,0,52,57,56,1.0,0.0,1.0,0.0
370,3,0,0,3,0,0,5.0,1,2,86,83,84,0.0,1.0,0.0,1.0
371,3,3,0,1,1,1,2.0,0,0,72,73,78,1.0,0.0,0.0,1.0
372,2,5,0,3,1,1,4.0,1,0,86,84,79,0.0,1.0,0.0,1.0
373,3,0,1,1,2,1,3.0,0,0,71,66,60,0.0,1.0,0.0,1.0
374,2,4,1,1,1,1,3.0,1,0,52,73,80,1.0,0.0,1.0,0.0
375,4,2,1,2,1,0,3.0,0,0,86,74,70,0.0,1.0,0.0,1.0
376,2,1,0,1,2,1,3.0,0,1,68,72,66,0.0,1.0,0.0,1.0
377,2,0,1,1,2,1,3.0,2,1,71,71,65,0.0,1.0,0.0,1.0
378,3,5,1,1,1,0,4.0,0,0,70,59,63,0.0,1.0,0.0,1.0
379,4,2,0,1,2,0,3.0,0,0,57,56,54,0.0,1.0,1.0,0.0
380,3,2,0,1,1,0,2.0,2,1,56,57,64,1.0,0.0,0.0,1.0
381,3,3,0,0,0,1,0.0,0,2,47,59,68,1.0,0.0,1.0,0.0
382,0,6,0,1,2,1,0.0,2,1,57,83,78,1.0,0.0,0.0,1.0
383,2,5,1,2,2,1,3.0,1,1,60,65,60,1.0,0.0,1.0,0.0
384,2,1,1,1,1,0,2.0,1,0,88,84,88,0.0,1.0,0.0,1.0
385,2,6,1,2,1,1,0.0,0,0,71,72,66,0.0,1.0,1.0,0.0
386,0,6,1,2,2,1,1.0,0,0,65,59,53,0.0,1.0,1.0,0.0
387,2,6,1,1,2,0,3.0,1,2,70,63,55,0.0,1.0,1.0,0.0
388,2,2,1,2,2,0,3.0,1,0,61,72,70,1.0,0.0,0.0,1.0
389,2,2,1,2,0,1,4.0,1,1,57,54,52,0.0,1.0,0.0,1.0
390,0,6,1,0,2,0,2.0,1,1,45,58,49,1.0,0.0,1.0,0.0
391,2,4,1,1,2,0,1.0,2,2,75,66,67,0.0,1.0,0.0,1.0
392,2,5,0,1,2,1,7.0,0,0,50,48,53,0.0,1.0,1.0,0.0
393,3,0,1,1,1,1,3.0,1,0,77,69,65,0.0,1.0,0.0,1.0
394,3,4,1,0,2,1,1.0,0,0,75,66,73,0.0,1.0,1.0,0.0
395,2,2,1,2,1,1,0.0,1,1,69,55,51,0.0,1.0,0.0,1.0
396,2,4,0,2,1,0,1.0,1,0,69,82,80,1.0,0.0,0.0,1.0
397,3,2,1,1,2,1,2.0,2,0,78,81,80,1.0,0.0,0.0,1.0
398,0,6,1,1,2,1,2.0,1,0,59,73,69,1.0,0.0,1.0,0.0
399,2,0,1,1,2,0,1.0,1,1,70,81,74,1.0,0.0,0.0,1.0
400,0,6,1,1,2,1,0.0,1,0,79,82,73,0.0,1.0,1.0,0.0
401,3,5,1,1,1,1,1.0,1,2,73,67,62,0.0,1.0,1.0,0.0
402,2,2,0,2,1,1,2.0,1,2,91,83,83,0.0,1.0,0.0,1.0
403,1,2,1,3,1,1,4.0,1,0,48,46,43,0.0,1.0,0.0,1.0
404,1,0,1,2,1,1,2.0,1,0,83,74,73,0.0,1.0,0.0,1.0
405,2,5,0,0,2,1,3.0,0,0,64,85,85,1.0,0.0,1.0,0.0
406,2,0,1,1,1,0,1.0,1,2,68,79,77,1.0,0.0,1.0,0.0
407,2,5,1,1,0,1,3.0,0,2,64,57,48,0.0,1.0,1.0,0.0
408,2,0,1,1,1,1,3.0,0,0,54,61,63,1.0,0.0,1.0,0.0
409,2,1,1,1,2,1,0.0,1,0,37,56,47,0.0,1.0,1.0,0.0
410,3,1,1,0,2,0,3.0,1,0,79,89,89,1.0,0.0,0.0,1.0
411,3,0,1,2,1,1,1.0,2,0,54,54,49,0.0,1.0,1.0,0.0
412,1,2,1,1,2,0,4.0,2,0,72,65,68,0.0,1.0,0.0,1.0
413,2,1,1,1,1,0,1.0,0,1,52,57,55,0.0,1.0,1.0,0.0
414,1,5,1,1,2,1,1.0,1,0,54,54,45,0.0,1.0,1.0,0.0
415,4,5,1,0,0,0,1.0,0,0,68,68,74,1.0,0.0,0.0,1.0
416,2,5,1,3,2,1,4.0,1,0,77,90,91,1.0,0.0,1.0,0.0
417,0,1,0,0,2,1,2.0,0,0,75,58,62,0.0,1.0,0.0,1.0
418,2,5,1,1,2,0,4.0,2,0,84,87,91,1.0,0.0,0.0,1.0
419,3,0,1,0,2,0,1.0,1,2,26,31,38,1.0,0.0,1.0,0.0
420,0,2,0,1,1,0,7.0,1,2,76,69,67,0.0,1.0,1.0,0.0
421,0,2,0,2,1,1,3.0,0,0,79,89,87,1.0,0.0,1.0,0.0
422,2,5,1,1,1,1,2.0,0,0,93,75,77,0.0,1.0,0.0,1.0
423,2,0,0,0,2,0,1.0,0,0,83,85,90,1.0,0.0,0.0,1.0
424,2,2,1,1,1,1,0.0,0,1,62,68,74,1.0,0.0,0.0,1.0
425,2,0,0,1,2,1,4.0,1,0,68,86,84,1.0,0.0,0.0,1.0
426,3,6,1,1,2,0,5.0,0,2,57,66,60,1.0,0.0,0.0,1.0
427,1,0,1,2,2,1,2.0,0,0,90,90,91,1.0,0.0,0.0,1.0
428,3,1,0,1,2,1,3.0,2,2,73,77,84,1.0,0.0,0.0,1.0
429,4,1,0,2,2,1,2.0,1,0,76,62,66,0.0,1.0,0.0,1.0
430,3,4,1,1,2,0,1.0,1,0,80,68,72,0.0,1.0,0.0,1.0
431,3,3,1,2,0,1,1.0,0,0,53,64,70,1.0,0.0,0.0,1.0
432,4,0,1,2,2,1,4.0,1,2,78,72,68,0.0,1.0,0.0,1.0
433,1,2,0,1,2,1,1.0,0,0,73,71,68,0.0,1.0,0.0,1.0
434,3,0,1,1,2,1,3.0,1,0,52,59,56,1.0,0.0,1.0,0.0
435,2,5,1,1,2,1,2.0,0,2,70,69,62,0.0,1.0,1.0,0.0
436,0,2,1,0,2,1,2.0,0,0,59,52,46,0.0,1.0,0.0,1.0
437,1,0,1,2,1,0,3.0,1,1,48,51,54,1.0,0.0,0.0,1.0
438,2,2,1,1,2,0,2.0,1,1,67,72,69,0.0,1.0,0.0,1.0
439,3,5,1,1,2,1,3.0,0,0,61,47,56,0.0,1.0,1.0,0.0
440,1,6,0,0,1,1,1.0,1,0,65,53,58,0.0,1.0,0.0,1.0
441,0,0,0,1,0,1,5.0,1,0,76,80,79,0.0,1.0,1.0,0.0
442,0,0,1,1,1,0,1.0,1,1,64,84,76,1.0,0.0,1.0,0.0
443,2,5,1,1,2,0,1.0,1,0,83,83,90,1.0,0.0,0.0,1.0
444,2,1,1,1,2,1,6.0,1,1,78,86,88,1.0,0.0,0.0,1.0
445,1,2,1,0,1,1,2.0,1,1,53,63,68,1.0,0.0,0.0,1.0
446,3,2,0,0,2,1,4.0,0,0,68,64,66,0.0,1.0,0.0,1.0
447,2,5,1,1,1,0,3.0,1,1,53,47,52,1.0,0.0,0.0,1.0
448,3,5,0,1,2,0,1.0,1,0,59,78,76,1.0,0.0,1.0,0.0
449,4,5,1,1,2,1,3.0,1,1,73,69,70,0.0,1.0,0.0,1.0
450,3,3,1,1,2,1,2.0,1,0,74,80,84,1.0,0.0,0.0,1.0
451,1,0,0,1,2,1,0.0,0,1,91,85,90,1.0,0.0,0.0,1.0
452,2,5,1,0,2,1,0.0,1,0,63,61,54,0.0,1.0,1.0,0.0
453,4,0,0,1,1,1,3.0,1,2,100,91,96,1.0,0.0,0.0,1.0
454,3,3,1,2,1,1,1.0,0,0,41,61,57,1.0,0.0,1.0,0.0
455,1,6,1,1,2,1,3.0,1,1,79,80,78,1.0,0.0,0.0,1.0
456,0,2,1,1,1,1,1.0,1,0,70,71,67,0.0,1.0,0.0,1.0
457,2,4,1,2,2,0,3.0,0,0,79,78,77,0.0,1.0,0.0,1.0
458,2,1,1,1,1,0,1.0,0,0,88,93,89,1.0,0.0,0.0,1.0
459,3,5,1,1,2,0,3.0,2,0,76,71,73,0.0,1.0,0.0,1.0
460,0,4,1,1,2,1,2.0,2,1,62,49,42,0.0,1.0,0.0,1.0
461,3,6,1,1,1,0,2.0,1,1,61,48,52,0.0,1.0,1.0,0.0
462,1,6,0,0,1,1,3.0,0,0,55,61,63,1.0,0.0,0.0,1.0
463,1,3,0,2,2,1,3.0,1,0,77,97,94,1.0,0.0,1.0,0.0
464,2,6,0,1,2,0,1.0,0,0,76,87,85,1.0,0.0,0.0,1.0
465,3,5,1,1,2,0,1.0,0,0,74,89,84,1.0,0.0,0.0,1.0
466,4,5,0,0,0,1,1.0,1,0,64,72,71,1.0,0.0,0.0,1.0
467,3,6,0,2,1,0,1.0,1,0,67,79,79,1.0,0.0,0.0,1.0
468,1,2,0,1,2,0,5.0,1,0,67,78,79,1.0,0.0,1.0,0.0
469,3,4,1,1,2,0,3.0,0,0,71,49,52,0.0,1.0,0.0,1.0
470,2,0,1,2,2,1,4.0,0,0,91,86,84,1.0,0.0,0.0,1.0
471,2,1,1,1,2,1,5.0,0,2,71,58,58,0.0,1.0,0.0,1.0
472,2,3,1,3,1,1,2.0,2,0,56,61,52,0.0,1.0,1.0,0.0
473,2,2,0,1,2,0,2.0,0,0,53,52,49,0.0,1.0,0.0,1.0
474,2,5,1,2,2,1,3.0,0,2,70,60,60,0.0,1.0,0.0,1.0
475,2,6,0,2,2,1,4.0,1,1,54,60,58,0.0,1.0,1.0,0.0
476,2,2,1,0,2,1,2.0,2,0,36,53,43,1.0,0.0,1.0,0.0
477,3,1,1,2,2,0,2.0,0,1,28,40,46,1.0,0.0,1.0,0.0
478,2,0,1,1,0,0,1.0,0,0,60,72,68,1.0,0.0,0.0,1.0
479,2,6,1,1,0,1,2.0,0,0,45,53,51,1.0,0.0,0.0,1.0
480,4,0,0,2,2,1,2.0,1,1,60,60,56,0.0,1.0,0.0,1.0
481,4,0,0,1,2,0,4.0,1,0,79,88,94,1.0,0.0,0.0,1.0
482,1,2,0,1,2,0,1.0,1,2,75,70,69,0.0,1.0,0.0,1.0
483,2,1,0,1,2,1,5.0,0,0,66,83,83,1.0,0.0,1.0,0.0
484,2,0,0,2,0,0,2.0,2,1,47,58,55,0.0,1.0,0.0,1.0
485,3,2,1,1,0,1,1.0,1,0,49,65,60,1.0,0.0,0.0,1.0
486,2,1,0,1,2,0,2.0,1,1,82,65,69,0.0,1.0,0.0,1.0
487,0,0,0,1,2,0,3.0,1,2,99,93,87,0.0,1.0,0.0,1.0
488,2,2,0,1,2,0,1.0,0,0,75,69,68,0.0,1.0,0.0,1.0
489,2,0,1,2,2,0,2.0,1,1,76,80,78,0.0,1.0,1.0,0.0
490,2,0,1,0,1,1,3.0,0,0,83,78,80,1.0,0.0,0.0,1.0
491,3,0,1,2,1,0,2.0,0,2,86,97,93,1.0,0.0,0.0,1.0
492,3,4,1,1,2,1,2.0,2,0,64,63,66,1.0,0.0,0.0,1.0
493,4,6,0,1,1,1,1.0,1,0,80,84,82,0.0,1.0,1.0,0.0
494,0,6,0,1,2,1,3.0,1,0,92,100,97,1.0,0.0,0.0,1.0
495,2,2,0,0,1,1,2.0,0,1,71,66,64,0.0,1.0,0.0,1.0
496,2,2,1,1,1,1,5.0,1,1,61,66,64,1.0,0.0,1.0,0.0
497,2,3,1,1,2,1,1.0,1,1,77,72,69,0.0,1.0,0.0,1.0
498,2,6,1,1,2,1,0.0,2,1,76,74,63,0.0,1.0,1.0,0.0
499,1,1,0,1,1,0,2.0,0,0,89,91,90,0.0,1.0,1.0,0.0
500,1,4,1,1,0,0,3.0,0,0,38,47,48,1.0,0.0,0.0,1.0
501,3,5,1,1,1,0,2.0,0,0,79,62,65,0.0,1.0,1.0,0.0
502,4,0,1,0,1,1,1.0,0,2,56,46,41,0.0,1.0,0.0,1.0
503,2,5,1,2,1,0,2.0,0,2,33,40,34,1.0,0.0,1.0,0.0
504,2,3,1,2,1,1,1.0,1,0,63,69,69,0.0,1.0,1.0,0.0
505,1,0,1,2,2,0,2.0,1,1,51,68,68,1.0,0.0,1.0,0.0
506,3,6,1,1,2,1,2.0,1,2,75,66,63,0.0,1.0,0.0,1.0
507,3,5,0,0,2,1,3.0,1,0,74,75,79,1.0,0.0,0.0,1.0
508,2,5,1,2,1,1,3.0,1,2,66,76,77,1.0,0.0,0.0,1.0
509,2,1,0,1,1,0,2.0,1,1,95,89,92,0.0,1.0,0.0,1.0
510,3,5,0,0,2,1,1.0,2,0,63,80,80,1.0,0.0,1.0,0.0
511,1,0,1,0,2,0,2.0,1,1,46,42,44,0.0,1.0,0.0,1.0
512,4,1,0,2,0,0,4.0,0,0,89,98,97,1.0,0.0,1.0,0.0
513,1,2,1,1,1,1,6.0,0,1,62,47,47,0.0,1.0,1.0,0.0
514,2,1,1,2,1,1,2.0,0,0,70,69,68,0.0,1.0,1.0,0.0
515,1,4,0,0,1,1,1.0,0,0,73,76,71,0.0,1.0,0.0,1.0
516,0,1,1,1,0,1,1.0,1,0,88,94,89,0.0,1.0,0.0,1.0
517,2,5,1,2,2,0,5.0,0,2,54,62,57,1.0,0.0,0.0,1.0
518,2,2,0,1,2,1,1.0,1,0,50,66,64,1.0,0.0,1.0,0.0
519,2,2,1,1,2,0,1.0,0,2,76,82,72,1.0,0.0,0.0,1.0
520,0,0,1,1,2,1,7.0,1,0,40,55,53,0.0,1.0,1.0,0.0
521,0,5,0,1,2,1,0.0,1,0,61,51,52,0.0,1.0,0.0,1.0
522,1,2,1,1,2,1,1.0,1,1,78,89,87,1.0,0.0,0.0,1.0
523,1,5,0,2,2,0,1.0,1,2,49,56,59,1.0,0.0,1.0,0.0
524,3,3,1,1,1,0,3.0,1,1,52,60,68,1.0,0.0,0.0,1.0
525,3,6,1,1,2,0,2.0,1,1,78,95,94,1.0,0.0,0.0,1.0
526,4,6,1,0,0,1,3.0,1,0,74,77,78,1.0,0.0,0.0,1.0
527,3,1,1,3,2,1,1.0,1,0,63,73,78,1.0,0.0,1.0,0.0
528,2,0,0,2,2,1,2.0,1,2,75,76,81,1.0,0.0,0.0,1.0
529,0,2,1,1,2,1,3.0,1,0,55,73,73,1.0,0.0,0.0,1.0
530,2,1,1,1,1,1,1.0,1,1,43,62,62,1.0,0.0,1.0,0.0
531,2,5,1,1,1,0,1.0,1,1,53,63,65,1.0,0.0,0.0,1.0
532,0,6,1,2,2,1,1.0,2,0,48,66,65,1.0,0.0,0.0,1.0
533,2,5,1,3,2,0,3.0,0,1,56,56,52,0.0,1.0,1.0,0.0
534,2,6,1,3,2,1,5.0,1,0,67,61,48,0.0,1.0,0.0,1.0
535,4,1,1,1,0,1,2.0,2,0,65,66,62,0.0,1.0,0.0,1.0
536,2,4,1,1,2,1,3.0,0,0,74,76,73,1.0,0.0,0.0,1.0
537,2,1,0,1,1,0,2.0,0,0,94,100,100,1.0,0.0,0.0,1.0
538,2,1,0,1,2,1,1.0,1,2,57,80,73,1.0,0.0,0.0,1.0
539,1,2,1,1,1,0,2.0,1,0,30,24,15,0.0,1.0,1.0,0.0
540,0,6,1,1,0,1,1.0,2,0,51,53,46,0.0,1.0,0.0,1.0
541,3,2,1,1,2,1,4.0,1,2,71,78,74,1.0,0.0,0.0,1.0
542,3,6,1,2,2,0,1.0,1,0,65,82,81,1.0,0.0,0.0,1.0
543,2,3,1,2,2,1,1.0,0,1,52,60,63,1.0,0.0,0.0,1.0
544,2,2,1,0,2,0,1.0,1,0,29,29,30,1.0,0.0,0.0,1.0
545,4,5,1,1,2,0,2.0,1,0,76,78,80,1.0,0.0,0.0,1.0
546,3,2,1,1,2,1,1.0,1,0,60,57,51,0.0,1.0,1.0,0.0
547,2,6,1,0,2,1,3.0,0,1,72,70,60,0.0,1.0,0.0,1.0
548,2,0,1,1,0,1,2.0,1,0,82,82,79,1.0,0.0,0.0,1.0
549,2,3,1,1,2,1,1.0,0,0,40,59,55,1.0,0.0,1.0,0.0
550,2,5,1,0,0,1,0.0,0,0,59,63,60,1.0,0.0,0.0,1.0
551,1,0,1,1,1,0,1.0,1,1,57,62,65,1.0,0.0,0.0,1.0
552,3,5,0,1,2,1,5.0,1,0,69,60,63,0.0,1.0,1.0,0.0
553,2,5,1,1,2,1,3.0,1,1,56,58,64,1.0,0.0,0.0,1.0
554,2,1,0,1,2,1,0.0,0,1,91,88,89,0.0,1.0,0.0,1.0
555,0,0,1,1,2,0,4.0,1,0,82,93,93,1.0,0.0,0.0,1.0
556,2,2,1,1,2,1,1.0,1,0,60,68,72,1.0,0.0,0.0,1.0
557,3,1,1,1,2,0,3.0,2,0,88,78,83,0.0,1.0,0.0,1.0
558,3,3,1,1,2,1,1.0,1,0,95,82,86,0.0,1.0,0.0,1.0
559,2,0,0,1,0,0,3.0,2,1,61,70,64,0.0,1.0,1.0,0.0
560,2,2,1,2,2,1,2.0,1,2,36,61,55,1.0,0.0,1.0,0.0
561,2,2,0,1,2,1,2.0,0,2,59,51,53,0.0,1.0,1.0,0.0
562,0,5,0,0,0,1,4.0,0,0,97,94,83,0.0,1.0,0.0,1.0
563,2,1,1,1,1,0,2.0,0,1,60,57,62,1.0,0.0,1.0,0.0
564,3,5,0,1,1,1,0.0,2,1,99,96,99,0.0,1.0,0.0,1.0
565,1,0,0,0,0,1,1.0,1,0,66,68,61,0.0,1.0,1.0,0.0
566,3,0,1,0,2,0,1.0,1,0,61,48,46,0.0,1.0,0.0,1.0
567,3,5,1,1,1,0,2.0,1,0,50,57,47,0.0,1.0,1.0,0.0
568,2,6,0,1,1,1,0.0,1,0,45,51,56,1.0,0.0,0.0,1.0
569,3,5,1,2,0,1,1.0,0,0,64,63,68,0.0,1.0,0.0,1.0
570,1,2,1,3,1,1,10.0,0,0,81,60,66,0.0,1.0,0.0,1.0
571,1,1,0,1,2,1,2.0,1,2,67,75,82,1.0,0.0,0.0,1.0
572,2,2,1,1,2,0,5.0,1,0,75,88,85,1.0,0.0,0.0,1.0
573,0,2,1,1,2,1,0.0,1,0,71,74,64,0.0,1.0,0.0,1.0
574,4,5,1,1,1,1,2.0,0,0,88,77,75,0.0,1.0,0.0,1.0
575,3,4,1,2,0,1,2.0,1,0,73,72,71,1.0,0.0,0.0,1.0
576,3,2,1,2,2,0,3.0,1,2,42,52,52,0.0,1.0,0.0,1.0
577,3,0,0,1,2,1,1.0,1,2,76,89,91,1.0,0.0,1.0,0.0
578,1,6,1,1,0,1,2.0,0,1,67,78,75,1.0,0.0,1.0,0.0
579,4,2,0,2,1,1,2.0,0,0,76,80,82,1.0,0.0,0.0,1.0
580,1,2,1,2,2,1,1.0,1,1,67,64,58,0.0,1.0,0.0,1.0
581,1,1,0,1,0,1,1.0,1,0,63,79,78,1.0,0.0,0.0,1.0
582,2,0,1,1,1,1,4.0,1,2,62,72,67,1.0,0.0,0.0,1.0
583,4,4,1,2,2,1,2.0,0,1,62,61,66,1.0,0.0,1.0,0.0
584,2,2,1,2,1,1,2.0,0,0,51,53,56,1.0,0.0,0.0,1.0
585,3,5,0,0,0,1,2.0,0,0,66,77,78,1.0,0.0,0.0,1.0
586,2,6,0,2,2,1,3.0,2,2,52,56,54,0.0,1.0,1.0,0.0
587,0,2,0,1,1,1,7.0,0,0,70,81,77,1.0,0.0,0.0,1.0
588,3,5,0,1,2,1,2.0,1,1,82,84,96,1.0,0.0,0.0,1.0
589,0,0,0,2,2,0,2.0,1,0,65,70,74,1.0,0.0,0.0,1.0
590,1,6,1,0,2,1,1.0,1,0,73,79,79,1.0,0.0,0.0,1.0
591,1,5,1,1,2,0,1.0,1,0,62,67,67,1.0,0.0,0.0,1.0
592,2,0,1,1,2,0,5.0,1,2,79,68,65,0.0,1.0,1.0,0.0
593,3,6,1,1,2,0,1.0,1,2,71,66,62,0.0,1.0,0.0,1.0
594,3,0,1,0,2,1,4.0,0,0,90,87,85,0.0,1.0,0.0,1.0
595,2,6,1,1,0,0,2.0,2,0,70,65,61,0.0,1.0,0.0,1.0
596,3,5,1,0,1,1,2.0,0,1,54,70,69,1.0,0.0,1.0,0.0
597,2,2,1,1,2,1,5.0,1,0,65,69,67,1.0,0.0,0.0,1.0
598,2,0,1,1,1,1,1.0,0,0,82,63,64,0.0,1.0,0.0,1.0
599,2,6,0,2,2,0,2.0,2,0,50,60,60,1.0,0.0,1.0,0.0
600,2,5,0,1,2,1,2.0,1,0,63,73,71,1.0,0.0,1.0,0.0
601,1,1,1,1,2,0,4.0,1,1,74,83,85,1.0,0.0,1.0,0.0
602,2,5,1,2,1,1,5.0,2,0,75,75,62,0.0,1.0,0.0,1.0
603,3,0,0,2,2,1,3.0,0,0,81,72,77,0.0,1.0,0.0,1.0
604,2,2,1,1,0,0,2.0,1,1,62,73,64,1.0,0.0,1.0,0.0
605,3,0,1,1,2,1,0.0,1,1,50,56,49,0.0,1.0,1.0,0.0
606,2,5,1,1,1,1,1.0,0,0,71,79,77,1.0,0.0,0.0,1.0
607,2,0,1,1,2,0,2.0,0,0,65,84,84,1.0,0.0,0.0,1.0
608,3,2,0,0,1,0,2.0,0,0,71,78,79,1.0,0.0,0.0,1.0
609,1,5,0,1,2,1,2.0,2,0,50,64,66,1.0,0.0,0.0,1.0
610,4,5,0,0,2,1,2.0,1,0,73,78,76,1.0,0.0,0.0,1.0
611,2,4,0,2,2,0,1.0,1,2,72,83,77,1.0,0.0,0.0,1.0
612,3,0,1,1,1,1,1.0,2,0,83,76,79,0.0,1.0,1.0,0.0
613,3,5,1,0,2,1,3.0,1,0,63,61,60,0.0,1.0,1.0,0.0
614,3,2,1,0,1,1,6.0,1,1,66,71,74,1.0,0.0,0.0,1.0
615,1,2,1,0,1,1,2.0,1,0,63,55,55,0.0,1.0,0.0,1.0
616,2,4,0,0,1,1,2.0,0,0,29,40,45,1.0,0.0,1.0,0.0
617,1,5,1,1,1,1,1.0,1,1,61,65,68,0.0,1.0,0.0,1.0
618,4,3,0,2,2,1,2.0,1,2,97,100,100,1.0,0.0,0.0,1.0
619,4,5,0,2,2,1,0.0,1,0,85,75,68,0.0,1.0,0.0,1.0
620,2,0,1,0,1,1,2.0,1,2,81,80,76,0.0,1.0,1.0,0.0
621,0,2,1,0,2,1,2.0,1,0,53,58,44,0.0,1.0,1.0,0.0
622,4,5,1,1,2,1,3.0,0,0,93,90,83,0.0,1.0,1.0,0.0
623,2,0,1,1,0,1,5.0,1,0,47,52,51,1.0,0.0,0.0,1.0
624,4,0,1,1,2,0,1.0,0,1,70,74,76,1.0,0.0,1.0,0.0
625,2,4,0,0,2,1,0.0,0,2,67,75,82,1.0,0.0,1.0,0.0
626,3,0,1,1,1,1,2.0,1,0,79,78,74,1.0,0.0,0.0,1.0
